source,source_url,resolved_url,source_page_title,competition,year,team,source_heading,shirt_number,position,player,date_of_birth,age,caps,goals,club,raw_date_of_birth_age,raw_player,raw_club
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Africa,South Africa,,FW,Tshepang Moremi,"October 2, 2000",25,9,1,Orlando Pirates,"October 2, 2000 (aged 25)",Tshepang Moremi,Orlando Pirates
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,GK,Kim Seung-gyu,"September 30, 1990",35,86,0,FC Tokyo,"September 30, 1990 (aged 35)",Kim Seung-gyu,FC Tokyo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,GK,Jo Hyeon-woo,"September 25, 1991",34,48,0,Ulsan HD,"September 25, 1991 (aged 34)",Jo Hyeon-woo,Ulsan HD
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,GK,Song Bum-keun,"October 15, 1997",28,2,0,Jeonbuk Hyundai Motors,"October 15, 1997 (aged 28)",Song Bum-keun,Jeonbuk Hyundai Motors
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Kim Min-jae,"November 15, 1996",29,78,4,Bayern Munich,"November 15, 1996 (aged 29)",Kim Min-jae,Bayern Munich
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Kim Moon-hwan,"August 1, 1995",30,35,0,Daejeon Hana Citizen,"August 1, 1995 (aged 30)",Kim Moon-hwan,Daejeon Hana Citizen
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Seol Young-woo,"December 5, 1998",27,33,0,Red Star Belgrade,"December 5, 1998 (aged 27)",Seol Young-woo,Red Star Belgrade
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Lee Tae-seok,"July 28, 2002",23,14,1,Austria Wien,"July 28, 2002 (aged 23)",Lee Tae-seok,Austria Wien
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Park Jin-seob,"October 23, 1995",30,13,1,Zhejiang,"October 23, 1995 (aged 30)",Park Jin-seob,Zhejiang
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Kim Tae-hyeon,"September 17, 2000",25,7,0,Kashima Antlers,"September 17, 2000 (aged 25)",Kim Tae-hyeon,Kashima Antlers
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Lee Han-beom,"June 17, 2002",23,7,0,Midtjylland,"June 17, 2002 (aged 23)",Lee Han-beom,Midtjylland
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Jens Castrop,"July 29, 2003",22,6,0,Borussia Mönchengladbach,"July 29, 2003 (aged 22)",Jens Castrop,Borussia Mönchengladbach
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Lee Ki-hyuk,"July 7, 2000",25,2,0,Gangwon FC,"July 7, 2000 (aged 25)",Lee Ki-hyuk,Gangwon FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,DF,Cho Wi-je,"August 25, 2001",24,0,0,Jeonbuk Hyundai Motors,"August 25, 2001 (aged 24)",Cho Wi-je,Jeonbuk Hyundai Motors
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Lee Jae-sung,"August 10, 1992",33,104,15,Mainz 05,"August 10, 1992 (aged 33)",Lee Jae-sung,Mainz 05
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Hwang Hee-chan,"January 26, 1996",30,78,17,Wolverhampton Wanderers,"January 26, 1996 (aged 30)",Hwang Hee-chan,Wolverhampton Wanderers
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Hwang In-beom,"September 20, 1996",29,72,6,Feyenoord,"September 20, 1996 (aged 29)",Hwang In-beom,Feyenoord
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Lee Kang-in,"February 19, 2001",25,46,11,Paris Saint-Germain,"February 19, 2001 (aged 25)",Lee Kang-in,Paris Saint-Germain
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Paik Seung-ho,"March 17, 1997",29,26,3,Birmingham City,"March 17, 1997 (aged 29)",Paik Seung-ho,Birmingham City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Kim Jin-gyu,"February 24, 1997",29,21,3,Jeonbuk Hyundai Motors,"February 24, 1997 (aged 29)",Kim Jin-gyu,Jeonbuk Hyundai Motors
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Lee Dong-gyeong,"September 20, 1997",28,17,3,Ulsan HD,"September 20, 1997 (aged 28)",Lee Dong-gyeong,Ulsan HD
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Bae Jun-ho,"August 21, 2003",22,13,2,Stoke City,"August 21, 2003 (aged 22)",Bae Jun-ho,Stoke City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Eom Ji-sung,"May 9, 2002",24,9,2,Swansea City,"May 9, 2002 (aged 24)",Eom Ji-sung,Swansea City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,MF,Yang Hyun-jun,"May 25, 2002",24,8,0,Celtic,"May 25, 2002 (aged 24)",Yang Hyun-jun,Celtic
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,FW,Son Heung-min (captain),"July 8, 1992",33,143,56,Los Angeles FC,"July 8, 1992 (aged 33)",Son Heung-min (captain),Los Angeles FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,FW,Cho Gue-sung,"January 25, 1998",28,43,12,Midtjylland,"January 25, 1998 (aged 28)",Cho Gue-sung,Midtjylland
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,South Korea,South Korea,,FW,Oh Hyeon-gyu,"April 12, 2001",25,26,6,Beşiktaş,"April 12, 2001 (aged 25)",Oh Hyeon-gyu,Beşiktaş
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,GK,Nikola Vasilj,"December 2, 1995",30,25,0,FC St. Pauli,"December 2, 1995 (aged 30)",Nikola Vasilj,FC St. Pauli
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,GK,Martin Zlomislić,"August 16, 1998",27,3,0,Rijeka,"August 16, 1998 (aged 27)",Martin Zlomislić,Rijeka
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,GK,Osman Hadžikić,"March 12, 1996",30,0,0,Slaven Belupo,"March 12, 1996 (aged 30)",Osman Hadžikić,Slaven Belupo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,DF,Sead Kolašinac,"June 20, 1993",32,64,0,Atalanta,"June 20, 1993 (aged 32)",Sead Kolašinac,Atalanta
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,DF,Dennis Hadžikadunić,"July 9, 1998",27,31,0,Sampdoria,"July 9, 1998 (aged 27)",Dennis Hadžikadunić,Sampdoria
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,DF,Amar Dedić,"August 18, 2002",23,27,1,Benfica,"August 18, 2002 (aged 23)",Amar Dedić,Benfica
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,DF,Nikola Katić,"October 10, 1996",29,16,1,Schalke 04,"October 10, 1996 (aged 29)",Nikola Katić,Schalke 04
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,DF,Tarik Muharemović,"February 28, 2003",23,13,1,Sassuolo,"February 28, 2003 (aged 23)",Tarik Muharemović,Sassuolo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,DF,Nihad Mujakić,"April 15, 1998",28,11,1,Gaziantep,"April 15, 1998 (aged 28)",Nihad Mujakić,Gaziantep
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,DF,Stjepan Radeljić,"September 5, 1997",28,5,0,Rijeka,"September 5, 1997 (aged 28)",Stjepan Radeljić,Rijeka
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,DF,Nidal Čelik,"July 17, 2006",19,1,0,Lens,"July 17, 2006 (aged 19)",Nidal Čelik,Lens
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Amir Hadžiahmetović,"March 8, 1997",29,35,0,Hull City,"March 8, 1997 (aged 29)",Amir Hadžiahmetović,Hull City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Benjamin Tahirović,"March 3, 2003",23,27,2,Brøndby,"March 3, 2003 (aged 23)",Benjamin Tahirović,Brøndby
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Armin Gigović,"April 6, 2002",24,19,1,Young Boys,"April 6, 2002 (aged 24)",Armin Gigović,Young Boys
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Dženis Burnić,"May 22, 1998",28,19,0,Karlsruher SC,"May 22, 1998 (aged 28)",Dženis Burnić,Karlsruher SC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Ivan Bašić,"April 30, 2002",24,16,0,Astana,"April 30, 2002 (aged 24)",Ivan Bašić,Astana
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Esmir Bajraktarević,"March 10, 2005",21,15,1,PSV Eindhoven,"March 10, 2005 (aged 21)",Esmir Bajraktarević,PSV Eindhoven
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Amar Memić,"January 20, 2001",25,12,1,Viktoria Plzeň,"January 20, 2001 (aged 25)",Amar Memić,Viktoria Plzeň
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Ivan Šunjić,"October 9, 1996",29,11,0,Pafos,"October 9, 1996 (aged 29)",Ivan Šunjić,Pafos
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Kerim Alajbegović,"September 21, 2007",18,9,1,Red Bull Salzburg,"September 21, 2007 (aged 18)",Kerim Alajbegović,Red Bull Salzburg
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,MF,Ermin Mahmić,"March 14, 2005",21,1,0,Slovan Liberec,"March 14, 2005 (aged 21)",Ermin Mahmić,Slovan Liberec
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,FW,Edin Džeko (captain),"March 17, 1986",40,148,73,Schalke 04,"March 17, 1986 (aged 40)",Edin Džeko (captain),Schalke 04
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,FW,Ermedin Demirović,"March 25, 1998",28,39,4,VfB Stuttgart,"March 25, 1998 (aged 28)",Ermedin Demirović,VfB Stuttgart
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,FW,Samed Baždar,"January 31, 2004",22,12,1,Jagiellonia Białystok,"January 31, 2004 (aged 22)",Samed Baždar,Jagiellonia Białystok
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,FW,Haris Tabaković,"June 20, 1994",31,10,4,Borussia Mönchengladbach,"June 20, 1994 (aged 31)",Haris Tabaković,Borussia Mönchengladbach
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Bosnia and Herzegovina,Bosnia and Herzegovina,,FW,Jovo Lukić,"November 28, 1998",27,2,0,Universitatea Cluj,"November 28, 1998 (aged 27)",Jovo Lukić,Universitatea Cluj
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,1,GK,Dayne St. Clair,"May 9, 1997",29,19,0,Inter Miami CF,"May 9, 1997 (aged 29)",Dayne St. Clair,Inter Miami CF
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,2,DF,Alistair Johnston,"October 8, 1998",27,56,1,Celtic,"October 8, 1998 (aged 27)",Alistair Johnston,Celtic
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,3,DF,Luc de Fougerolles,"October 12, 2005",20,11,0,Dender,"October 12, 2005 (aged 20)",Luc de Fougerolles,Dender
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,4,DF,Alfie Jones,"October 7, 1997",28,1,0,Middlesbrough,"October 7, 1997 (aged 28)",Alfie Jones,Middlesbrough
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,5,DF,Joel Waterman,"January 24, 1996",30,17,0,Chicago Fire FC,"January 24, 1996 (aged 30)",Joel Waterman,Chicago Fire FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,6,MF,Mathieu Choinière,"February 7, 1999",27,22,0,Los Angeles FC,"February 7, 1999 (aged 27)",Mathieu Choinière,Los Angeles FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,7,MF,Stephen Eustáquio,"December 21, 1996",29,54,4,Los Angeles FC,"December 21, 1996 (aged 29)",Stephen Eustáquio,Los Angeles FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,8,MF,Ismaël Koné,"June 16, 2002",23,38,4,Sassuolo,"June 16, 2002 (aged 23)",Ismaël Koné,Sassuolo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,9,FW,Cyle Larin,"April 17, 1995",31,88,30,Southampton,"April 17, 1995 (aged 31)",Cyle Larin,Southampton
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,10,FW,Jonathan David,"January 14, 2000",26,75,39,Juventus,"January 14, 2000 (aged 26)",Jonathan David,Juventus
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,11,MF,Liam Millar,"September 27, 1999",26,39,1,Hull City,"September 27, 1999 (aged 26)",Liam Millar,Hull City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,12,FW,Tani Oluwaseyi,"May 15, 2000",26,22,2,Villarreal,"May 15, 2000 (aged 26)",Tani Oluwaseyi,Villarreal
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,13,DF,Derek Cornelius,"November 25, 1997",28,42,1,Rangers,"November 25, 1997 (aged 28)",Derek Cornelius,Rangers
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Canada,Canada,14,MF,Jacob Shaffelburg,"November 26, 1999",26,31,6,Los Angeles FC,"November 26, 1999 (aged 26)",Jacob Shaffelburg,Los Angeles FC
