source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,team,opponent,is_home,player_id,player_name,squad_status,is_starter,is_sub_used,is_unused_sub,sub_on_minute,sub_off_minute,soccerbase_position,shirt_number,referee,card_summary,kaggle_match_quality,kaggle_rating_snapshot_note,source_url,tournament_url
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,107740,M Kim Min-Jae,starter,1,0,0,,65,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,137381,Seol Young-Woo,starter,1,0,0,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,40551,Kim Jin-Gyu,sub_used,0,1,0,45,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,105545,Paik Seung-Ho,starter,1,0,0,,45,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,57526,Son Heung-Min,sub_used,0,1,0,45,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,153191,Lee Tae-Seok,starter,1,0,0,,45,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,115902,Hwang In-Beom,starter,1,0,0,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,114069,Lee Kang-In,starter,1,0,0,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,144619,Cho Gue-Sung,sub_used,0,1,0,74,,,,Facundo Tello,yellow,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,153219,Oh Hyeon-Gyu,starter,1,0,0,,74,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,131084,J Castrop,sub_used,0,1,0,45,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,89327,Hwang Hee-Chan,starter,1,0,0,,45,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,157959,Bae Jun-Ho,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,103020,Jo Hyeon-Woo,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,149888,Eom Ji-Sung,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,95642,Lee Jae-Sung,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,115894,Kim Moon-Hwan,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,137405,Kim Tae-Hyeon,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,125127,Lee Dong-Gyeong,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,153319,Yang Hyun-Jun,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,157928,Cho Wi-Je,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948920,2026-06-25,World Cup,2026,Group Stage,Group A Matches and results,South Africa,South Korea,South Korea,South Africa,0,115947,Song Bum-Keun,unused_sub,0,0,1,,,,,Facundo Tello,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,159630,J Rangel,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,117614,J Vasquez,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,119263,J Sanchez,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,96890,E Alvarez,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,97325,J Gallardo,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,90652,O Pineda,sub_used,0,1,0,71,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,129633,B Gutierrez,starter,1,0,0,,71,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,145710,E Lira,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,141395,O Vargas,sub_used,0,1,0,71,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,125623,L Romo,starter,1,0,0,,71,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,128349,S Gimenez,sub_used,0,1,0,80,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,69582,R Jimenez,starter,1,0,0,,80,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,117295,C Huerta,sub_used,0,1,0,84,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,117593,J Quinones,starter,1,0,0,,84,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,147687,I Reyes,sub_used,0,1,0,80,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,115764,R Alvarado,starter,1,0,0,,80,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,187835,Mateo Chavez,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,111057,L Luis Chavez,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,185367,A Gonzalez,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,149806,G Martinez,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,43833,G Ochoa,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,117589,E Vega,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,117599,C Acevedo,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,196791,G Mora,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,Mexico,South Korea,1,117704,A Fidalgo,unused_sub,0,0,1,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,75955,Kim Seung-Gyu,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,107740,M Kim Min-Jae,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,153249,Lee Han-Beom,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,153305,Lee Gi-Hyuk,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,149888,Eom Ji-Sung,sub_used,0,1,0,71,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,137381,Seol Young-Woo,starter,1,0,0,,71,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,115902,Hwang In-Beom,starter,1,0,0,,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,144619,Cho Gue-Sung,sub_used,0,1,0,77,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,105545,Paik Seung-Ho,starter,1,0,0,,77,,,Gustavo Tejera,yellow,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
soccerbase,948911,2026-06-19,World Cup,2026,Group Stage,Group A Matches and results,Mexico,South Korea,South Korea,Mexico,0,153319,Yang Hyun-Jun,sub_used,0,1,0,71,,,,Gustavo Tejera,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068&tab=tab-2500,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2068
