soccerbase_game_id,date,home_team,away_team,status
839382,2022-01-26,Ivory Coast,Egypt,cached_from_soccerbase_match_stats
839383,2022-01-26,Mali,Eq Guinea,cached_from_soccerbase_match_stats
801459,2022-01-27,Paraguay,Uruguay,cached_from_soccerbase_match_stats
801461,2022-01-27,Ecuador,Brazil,cached_from_soccerbase_match_stats
832585,2022-01-27,Lebanon,South Korea,cached_from_soccerbase_match_stats
832608,2022-01-27,UAE,Syria,cached_from_soccerbase_match_stats
832610,2022-01-27,Iran,Iraq,cached_from_soccerbase_match_stats
832629,2022-01-27,Saudi Arabia,Oman,cached_from_soccerbase_match_stats
832630,2022-01-27,Australia,Vietnam,cached_from_soccerbase_match_stats
832631,2022-01-27,Japan,China,cached_from_soccerbase_match_stats
847788,2022-01-27,Indonesia,Timor-Leste,cached_from_soccerbase_match_stats
848736,2022-01-27,Indonesia,Bangladesh,cached_from_soccerbase_match_stats
801457,2022-01-28,Colombia,Peru,cached_from_soccerbase_match_stats
801458,2022-01-28,Venezuela,Bolivia,cached_from_soccerbase_match_stats
801460,2022-01-28,Chile,Argentina,cached_from_soccerbase_match_stats
847546,2022-01-29,Burkina Faso,Tunisia,cached_from_soccerbase_match_stats
847787,2022-01-29,Gambia,Cameroon,cached_from_soccerbase_match_stats
847789,2022-01-30,Indonesia,Timor-Leste,cached_from_soccerbase_match_stats
848146,2022-01-30,Egypt,Morocco,cached_from_soccerbase_match_stats
848147,2022-01-30,Senegal,Eq Guinea,cached_from_soccerbase_match_stats
801462,2022-02-01,Uruguay,Venezuela,cached_from_soccerbase_match_stats
801465,2022-02-01,Bolivia,Chile,cached_from_soccerbase_match_stats
801466,2022-02-01,Argentina,Colombia,cached_from_soccerbase_match_stats
832612,2022-02-01,Iran,UAE,cached_from_soccerbase_match_stats
832614,2022-02-01,Lebanon,Iraq,cached_from_soccerbase_match_stats
832616,2022-02-01,Syria,South Korea,cached_from_soccerbase_match_stats
832632,2022-02-01,Japan,Saudi Arabia,cached_from_soccerbase_match_stats
832633,2022-02-01,Vietnam,China,cached_from_soccerbase_match_stats
832634,2022-02-01,Oman,Australia,cached_from_soccerbase_match_stats
850608,2022-02-01,Bahrain,DR Congo,cached_from_soccerbase_match_stats
801463,2022-02-02,Peru,Ecuador,cached_from_soccerbase_match_stats
801464,2022-02-02,Brazil,Paraguay,cached_from_soccerbase_match_stats
839384,2022-02-02,Burkina Faso,Senegal,cached_from_soccerbase_match_stats
839385,2022-02-03,Cameroon,Egypt,cached_from_soccerbase_match_stats
839386,2022-02-05,Burkina Faso,Cameroon,cached_from_soccerbase_match_stats
839387,2022-02-06,Senegal,Egypt,cached_from_soccerbase_match_stats
850233,2022-03-18,Iraq,Zambia,cached_from_soccerbase_match_stats
848148,2022-03-23,Gibraltar,Grenada,cached_from_soccerbase_match_stats
850452,2022-03-23,Tanzania,Cen Af Rep,cached_from_soccerbase_match_stats
878515,2022-03-23,Laos,Mongolia,cached_from_soccerbase_match_stats
801467,2022-03-24,Uruguay,Peru,cached_from_soccerbase_match_stats
801468,2022-03-24,Colombia,Bolivia,cached_from_soccerbase_match_stats
801469,2022-03-24,Brazil,Chile,cached_from_soccerbase_match_stats
801470,2022-03-24,Paraguay,Ecuador,cached_from_soccerbase_match_stats
832619,2022-03-24,Lebanon,Syria,cached_from_soccerbase_match_stats
832620,2022-03-24,Iraq,UAE,cached_from_soccerbase_match_stats
832622,2022-03-24,South Korea,Iran,cached_from_soccerbase_match_stats
832635,2022-03-24,Vietnam,Oman,cached_from_soccerbase_match_stats
832636,2022-03-24,China,Saudi Arabia,cached_from_soccerbase_match_stats
832637,2022-03-24,Australia,Japan,cached_from_soccerbase_match_stats
845309,2022-03-24,Hungary,Serbia,cached_from_soccerbase_match_stats
846207,2022-03-24,Armenia,Montenegro,cached_from_soccerbase_match_stats
849848,2022-03-24,Kosovo,Burkina Faso,cached_from_soccerbase_match_stats
850185,2022-03-24,Thailand,Nepal,cached_from_soccerbase_match_stats
850450,2022-03-24,Scotland,Poland,cached_from_soccerbase_match_stats
801471,2022-03-25,Argentina,Venezuela,cached_from_soccerbase_match_stats
843394,2022-03-25,San Marino,Lithuania,cached_from_soccerbase_match_stats
843405,2022-03-25,Norway,Slovakia,cached_from_soccerbase_match_stats
843523,2022-03-25,Bosnia-Hz.,Georgia,cached_from_soccerbase_match_stats
845305,2022-03-25,Luxembourg,N Ireland,cached_from_soccerbase_match_stats
845311,2022-03-25,Romania,Greece,cached_from_soccerbase_match_stats
848741,2022-03-25,Liechtenstein,Cape Verde Is.,cached_from_soccerbase_match_stats
849044,2022-03-25,France,Ivory Coast,cached_from_soccerbase_match_stats
849086,2022-03-25,Malta,Azerbaijan,cached_from_soccerbase_match_stats
849089,2022-03-25,Latvia,Kuwait,cached_from_soccerbase_match_stats
849207,2022-03-25,Andorra,St Kitts and Nev,cached_from_soccerbase_match_stats
850188,2022-03-25,South Africa,Guinea,cached_from_soccerbase_match_stats
850630,2022-03-25,Zambia,Congo,cached_from_soccerbase_match_stats
843395,2022-03-26,Germany,Israel,cached_from_soccerbase_match_stats
843411,2022-03-26,Spain,Albania,cached_from_soccerbase_match_stats
843434,2022-03-26,Finland,Iceland,cached_from_soccerbase_match_stats
845307,2022-03-26,Netherlands,Denmark,cached_from_soccerbase_match_stats
846225,2022-03-26,England,Switzerland,cached_from_soccerbase_match_stats
847790,2022-03-26,Ireland,Belgium,cached_from_soccerbase_match_stats
847793,2022-03-26,Qatar,Bulgaria,cached_from_soccerbase_match_stats
848149,2022-03-26,Gibraltar,Faroe Islands,cached_from_soccerbase_match_stats
848750,2022-03-26,Croatia,Slovenia,cached_from_soccerbase_match_stats
849088,2022-03-26,India,Belarus,cached_from_soccerbase_match_stats
878525,2022-03-26,Bahrain,Burundi,cached_from_soccerbase_match_stats
850186,2022-03-27,Thailand,Surinam,cached_from_soccerbase_match_stats
850639,2022-03-27,Zambia,Benin,cached_from_soccerbase_match_stats
845312,2022-03-28,Montenegro,Greece,cached_from_soccerbase_match_stats
848751,2022-03-28,Andorra,Grenada,cached_from_soccerbase_match_stats
832625,2022-03-29,Syria,Iraq,cached_from_soccerbase_match_stats
832626,2022-03-29,Iran,Lebanon,cached_from_soccerbase_match_stats
832628,2022-03-29,UAE,South Korea,cached_from_soccerbase_match_stats
832638,2022-03-29,Oman,China,cached_from_soccerbase_match_stats
832639,2022-03-29,Japan,Vietnam,cached_from_soccerbase_match_stats
832640,2022-03-29,Saudi Arabia,Australia,cached_from_soccerbase_match_stats
843396,2022-03-29,Israel,Romania,cached_from_soccerbase_match_stats
843398,2022-03-29,Qatar,Slovenia,cached_from_soccerbase_match_stats
843404,2022-03-29,Norway,Armenia,cached_from_soccerbase_match_stats
843406,2022-03-29,Finland,Slovakia,cached_from_soccerbase_match_stats
843412,2022-03-29,Spain,Iceland,cached_from_soccerbase_match_stats
843524,2022-03-29,Bosnia-Hz.,Luxembourg,cached_from_soccerbase_match_stats
843525,2022-03-29,Albania,Georgia,cached_from_soccerbase_match_stats
845308,2022-03-29,Netherlands,Germany,cached_from_soccerbase_match_stats
845310,2022-03-29,Denmark,Serbia,cached_from_soccerbase_match_stats
845313,2022-03-29,N Ireland,Hungary,cached_from_soccerbase_match_stats
846224,2022-03-29,Switzerland,Kosovo,cached_from_soccerbase_match_stats
846776,2022-03-29,England,Ivory Coast,cached_from_soccerbase_match_stats
847791,2022-03-29,Ireland,Lithuania,cached_from_soccerbase_match_stats
847792,2022-03-29,Croatia,Bulgaria,cached_from_soccerbase_match_stats
848707,2022-03-29,Liechtenstein,Faroe Islands,cached_from_soccerbase_match_stats
848752,2022-03-29,Bahrain,Belarus,cached_from_soccerbase_match_stats
849045,2022-03-29,France,South Africa,cached_from_soccerbase_match_stats
849087,2022-03-29,Azerbaijan,Latvia,cached_from_soccerbase_match_stats
849090,2022-03-29,Malta,Kuwait,cached_from_soccerbase_match_stats
849212,2022-03-29,Belgium,Burkina Faso,cached_from_soccerbase_match_stats
850453,2022-03-29,Tanzania,Sudan,cached_from_soccerbase_match_stats
850636,2022-03-29,Austria,Scotland,cached_from_soccerbase_match_stats
850637,2022-03-29,Turkey,Italy,cached_from_soccerbase_match_stats
850638,2022-03-29,Wales,Czech Rep,cached_from_soccerbase_match_stats
878514,2022-03-29,Bangladesh,Mongolia,cached_from_soccerbase_match_stats
878524,2022-03-29,Liberia,Burundi,cached_from_soccerbase_match_stats
801472,2022-03-30,Peru,Paraguay,cached_from_soccerbase_match_stats
801473,2022-03-30,Venezuela,Colombia,cached_from_soccerbase_match_stats
801474,2022-03-30,Bolivia,Brazil,cached_from_soccerbase_match_stats
801475,2022-03-30,Chile,Uruguay,cached_from_soccerbase_match_stats
801476,2022-03-30,Ecuador,Argentina,cached_from_soccerbase_match_stats
850035,2022-04-28,Mexico,Guatemala,cached_from_soccerbase_match_stats
851125,2022-05-01,El Salvador,Panama,cached_from_soccerbase_match_stats
852978,2022-05-24,Thailand,Bahrain,cached_from_soccerbase_match_stats
852497,2022-05-27,Thailand,Turkmenistan,cached_from_soccerbase_match_stats
851438,2022-05-29,Mexico,Nigeria,cached_from_soccerbase_match_stats
852496,2022-05-31,Thailand,Bahrain,cached_from_soccerbase_match_stats
843260,2022-06-01,Italy,Argentina,cached_from_soccerbase_match_stats
853004,2022-06-01,Australia,Jordan,cached_from_soccerbase_match_stats
853307,2022-06-01,Indonesia,Bangladesh,cached_from_soccerbase_match_stats
853368,2022-06-01,Malta,Venezuela,cached_from_soccerbase_match_stats
852142,2022-06-02,USA,Morocco,cached_from_soccerbase_match_stats
852511,2022-06-02,South Korea,Brazil,cached_from_soccerbase_match_stats
851437,2022-06-03,Mexico,Uruguay,cached_from_soccerbase_match_stats
851832,2022-06-03,Ecuador,Nigeria,cached_from_soccerbase_match_stats
871329,2022-06-03,Nepal,Oman,cached_from_soccerbase_match_stats
852144,2022-06-05,Peru,New Zealand,cached_from_soccerbase_match_stats
852487,2022-06-05,USA,Uruguay,cached_from_soccerbase_match_stats
852993,2022-06-05,Saudi Arabia,Colombia,cached_from_soccerbase_match_stats
853512,2022-06-05,Argentina,Estonia,cached_from_soccerbase_match_stats
851439,2022-06-06,Mexico,Ecuador,cached_from_soccerbase_match_stats
852512,2022-06-06,South Korea,Chile,cached_from_soccerbase_match_stats
852994,2022-06-09,Saudi Arabia,Venezuela,cached_from_soccerbase_match_stats
853012,2022-06-09,San Marino,Iceland,cached_from_soccerbase_match_stats
871330,2022-06-09,Oman,New Zealand,cached_from_soccerbase_match_stats
852513,2022-06-10,South Korea,Paraguay,cached_from_soccerbase_match_stats
854884,2022-06-11,Uruguay,Panama,cached_from_soccerbase_match_stats
852498,2022-06-12,Ecuador,Cape Verde Is.,cached_from_soccerbase_match_stats
855075,2022-06-12,Iran,Algeria,cached_from_soccerbase_match_stats
853051,2022-06-13,Albania,Estonia,cached_from_soccerbase_match_stats
853375,2022-06-14,South Korea,Egypt,cached_from_soccerbase_match_stats
869441,2022-08-26,Qatar,Jamaica,cached_from_soccerbase_match_stats
851440,2022-09-01,Mexico,Paraguay,cached_from_soccerbase_match_stats
897578,2022-09-20,Qatar,Bolivia,cached_from_soccerbase_match_stats
878498,2022-09-21,San Marino,Seychelles,cached_from_soccerbase_match_stats
863919,2022-09-22,Australia,New Zealand,cached_from_soccerbase_match_stats
869980,2022-09-22,Venezuela,Iceland,cached_from_soccerbase_match_stats
870051,2022-09-22,Comoros,Tunisia,cached_from_soccerbase_match_stats
852995,2022-09-23,Saudi Arabia,Ecuador,cached_from_soccerbase_match_stats
863807,2022-09-23,Iran,Uruguay,cached_from_soccerbase_match_stats
866844,2022-09-23,Qatar,Canada,cached_from_soccerbase_match_stats
868297,2022-09-23,Paraguay,UAE,cached_from_soccerbase_match_stats
868300,2022-09-23,Morocco,Chile,cached_from_soccerbase_match_stats
869447,2022-09-23,Brazil,Ghana,cached_from_soccerbase_match_stats
869458,2022-09-23,Algeria,Guinea,cached_from_soccerbase_match_stats
869476,2022-09-23,Cameroon,Uzbekistan,cached_from_soccerbase_match_stats
869480,2022-09-23,South Korea,Costa Rica,cached_from_soccerbase_match_stats
869483,2022-09-23,Mali,Zambia,cached_from_soccerbase_match_stats
869808,2022-09-23,Egypt,Niger,cached_from_soccerbase_match_stats
871328,2022-09-23,Iraq,Oman,cached_from_soccerbase_match_stats
878533,2022-09-23,Jordan,Syria,cached_from_soccerbase_match_stats
869457,2022-09-24,Argentina,Honduras,cached_from_soccerbase_match_stats
869477,2022-09-24,Bolivia,Senegal,cached_from_soccerbase_match_stats
869876,2022-09-24,Kyrgyzstan,Russia,cached_from_soccerbase_match_stats
869877,2022-09-24,Indonesia,Curacao,cached_from_soccerbase_match_stats
869906,2022-09-24,Ivory Coast,Togo,cached_from_soccerbase_match_stats
869983,2022-09-24,South Africa,Sierra Leone,cached_from_soccerbase_match_stats
870018,2022-09-24,Tanzania,Uganda,cached_from_soccerbase_match_stats
858377,2022-09-25,New Zealand,Australia,cached_from_soccerbase_match_stats
863319,2022-09-25,Mexico,Peru,cached_from_soccerbase_match_stats
863806,2022-09-25,Colombia,Guatemala,cached_from_soccerbase_match_stats
871327,2022-09-26,Jordan,Oman,cached_from_soccerbase_match_stats
858378,2022-09-27,Saudi Arabia,USA,cached_from_soccerbase_match_stats
866845,2022-09-27,Canada,Uruguay,cached_from_soccerbase_match_stats
867321,2022-09-27,Qatar,Chile,cached_from_soccerbase_match_stats
868298,2022-09-27,Paraguay,Morocco,cached_from_soccerbase_match_stats
869448,2022-09-27,Brazil,Tunisia,cached_from_soccerbase_match_stats
869459,2022-09-27,Algeria,Nigeria,cached_from_soccerbase_match_stats
869478,2022-09-27,Bahrain,Panama,cached_from_soccerbase_match_stats
869479,2022-09-27,Uzbekistan,Costa Rica,cached_from_soccerbase_match_stats
869481,2022-09-27,South Korea,Cameroon,cached_from_soccerbase_match_stats
869482,2022-09-27,Nicaragua,Ghana,cached_from_soccerbase_match_stats
869484,2022-09-27,Malta,Israel,cached_from_soccerbase_match_stats
869809,2022-09-27,Egypt,Liberia,cached_from_soccerbase_match_stats
869811,2022-09-27,Ivory Coast,Guinea,cached_from_soccerbase_match_stats
869878,2022-09-27,Indonesia,Curacao,cached_from_soccerbase_match_stats
869879,2022-09-27,UAE,Venezuela,cached_from_soccerbase_match_stats
869937,2022-09-27,Senegal,Iran,cached_from_soccerbase_match_stats
869990,2022-09-27,South Africa,Botswana,cached_from_soccerbase_match_stats
870019,2022-09-27,Libya,Tanzania,cached_from_soccerbase_match_stats
863320,2022-09-28,Mexico,Colombia,cached_from_soccerbase_match_stats
868296,2022-09-28,Honduras,Guatemala,cached_from_soccerbase_match_stats
869798,2022-09-28,Argentina,Jamaica,cached_from_soccerbase_match_stats
869810,2022-09-28,El Salvador,Peru,cached_from_soccerbase_match_stats
870227,2022-10-22,Saudi Arabia,N Macedonia,cached_from_soccerbase_match_stats
870412,2022-10-23,Qatar,Guatemala,cached_from_soccerbase_match_stats
869984,2022-10-26,Saudi Arabia,Albania,cached_from_soccerbase_match_stats
870734,2022-10-27,Qatar,Honduras,cached_from_soccerbase_match_stats
868294,2022-10-30,Saudi Arabia,Honduras,cached_from_soccerbase_match_stats
870731,2022-11-05,Qatar,Panama,cached_from_soccerbase_match_stats
858379,2022-11-06,Saudi Arabia,Iceland,cached_from_soccerbase_match_stats
863808,2022-11-09,Mexico,Iraq,cached_from_soccerbase_match_stats
870442,2022-11-09,Cameroon,Jamaica,cached_from_soccerbase_match_stats
871205,2022-11-09,Qatar,Albania,cached_from_soccerbase_match_stats
863321,2022-11-10,Panama,Saudi Arabia,cached_from_soccerbase_match_stats
870425,2022-11-10,Costa Rica,Nigeria,cached_from_soccerbase_match_stats
871019,2022-11-10,Iran,Nicaragua,cached_from_soccerbase_match_stats
870756,2022-11-11,Bahrain,Canada,cached_from_soccerbase_match_stats
871018,2022-11-11,South Korea,Iceland,cached_from_soccerbase_match_stats
870426,2022-11-12,Ecuador,Iraq,cached_from_soccerbase_match_stats
871324,2022-11-15,Venezuela,Panama,cached_from_soccerbase_match_stats
881725,2022-11-15,Dominican Rep,Cuba,cached_from_soccerbase_match_stats
853472,2022-11-16,Saudi Arabia,Croatia,cached_from_soccerbase_match_stats
863322,2022-11-16,Mexico,Sweden,cached_from_soccerbase_match_stats
869442,2022-11-16,Latvia,Estonia,cached_from_soccerbase_match_stats
869443,2022-11-16,Lithuania,Iceland,cached_from_soccerbase_match_stats
869803,2022-11-16,Cyprus,Bulgaria,cached_from_soccerbase_match_stats
869875,2022-11-16,Czech Rep,Faroe Islands,cached_from_soccerbase_match_stats
869880,2022-11-16,UAE,Argentina,cached_from_soccerbase_match_stats
869986,2022-11-16,Oman,Germany,cached_from_soccerbase_match_stats
869993,2022-11-16,Albania,Italy,cached_from_soccerbase_match_stats
869994,2022-11-16,Andorra,Austria,cached_from_soccerbase_match_stats
869996,2022-11-16,Moldova,Azerbaijan,cached_from_soccerbase_match_stats
870339,2022-11-16,Poland,Chile,cached_from_soccerbase_match_stats
870448,2022-11-16,Turkey,Scotland,cached_from_soccerbase_match_stats
870721,2022-11-16,Uzbekistan,Kazakhstan,cached_from_soccerbase_match_stats
870762,2022-11-16,Kosovo,Armenia,cached_from_soccerbase_match_stats
871016,2022-11-16,Gibraltar,Liechtenstein,cached_from_soccerbase_match_stats
871201,2022-11-16,Ivory Coast,Burundi,cached_from_soccerbase_match_stats
871296,2022-11-16,Algeria,Mali,cached_from_soccerbase_match_stats
878499,2022-11-16,Nicaragua,El Salvador,cached_from_soccerbase_match_stats
868550,2022-11-17,Ghana,Switzerland,cached_from_soccerbase_match_stats
868551,2022-11-17,Romania,Slovenia,cached_from_soccerbase_match_stats
869806,2022-11-17,Luxembourg,Hungary,cached_from_soccerbase_match_stats
869882,2022-11-17,Japan,Canada,cached_from_soccerbase_match_stats
869884,2022-11-17,Portugal,Nigeria,cached_from_soccerbase_match_stats
869985,2022-11-17,Montenegro,Slovakia,cached_from_soccerbase_match_stats
869991,2022-11-17,N Macedonia,Finland,cached_from_soccerbase_match_stats
869992,2022-11-17,Jordan,Spain,cached_from_soccerbase_match_stats
870052,2022-11-17,Ireland,Norway,cached_from_soccerbase_match_stats
870443,2022-11-17,Peru,Paraguay,cached_from_soccerbase_match_stats
870750,2022-11-17,Israel,Zambia,cached_from_soccerbase_match_stats
871017,2022-11-17,Malta,Greece,cached_from_soccerbase_match_stats
871021,2022-11-17,Syria,Belarus,cached_from_soccerbase_match_stats
871104,2022-11-17,Tajikistan,Russia,cached_from_soccerbase_match_stats
871180,2022-11-17,Morocco,Georgia,cached_from_soccerbase_match_stats
871203,2022-11-17,South Africa,Mozambique,cached_from_soccerbase_match_stats
878497,2022-11-17,St Lucia,San Marino,cached_from_soccerbase_match_stats
869446,2022-11-18,Bahrain,Serbia,cached_from_soccerbase_match_stats
869807,2022-11-18,Belgium,Egypt,cached_from_soccerbase_match_stats
870433,2022-11-18,Cameroon,Panama,cached_from_soccerbase_match_stats
881724,2022-11-18,Dominican Rep,Cuba,cached_from_soccerbase_match_stats
869881,2022-11-19,UAE,Kazakhstan,cached_from_soccerbase_match_stats
870430,2022-11-19,Turkey,Czech Rep,cached_from_soccerbase_match_stats
870754,2022-11-19,Kosovo,Faroe Islands,cached_from_soccerbase_match_stats
870763,2022-11-19,Albania,Armenia,cached_from_soccerbase_match_stats
871015,2022-11-19,Gibraltar,Andorra,cached_from_soccerbase_match_stats
871027,2022-11-19,Sweden,Algeria,cached_from_soccerbase_match_stats
871202,2022-11-19,Burkina Faso,Ivory Coast,cached_from_soccerbase_match_stats
851144,2022-11-20,Qatar,Ecuador,cached_from_soccerbase_match_stats
868552,2022-11-20,Moldova,Romania,cached_from_soccerbase_match_stats
869022,2022-11-20,Slovenia,Montenegro,cached_from_soccerbase_match_stats
869804,2022-11-20,Luxembourg,Bulgaria,cached_from_soccerbase_match_stats
869805,2022-11-20,Hungary,Greece,cached_from_soccerbase_match_stats
869995,2022-11-20,Austria,Italy,cached_from_soccerbase_match_stats
869997,2022-11-20,N Macedonia,Azerbaijan,cached_from_soccerbase_match_stats
870050,2022-11-20,Norway,Finland,cached_from_soccerbase_match_stats
870053,2022-11-20,Malta,Ireland,cached_from_soccerbase_match_stats
870444,2022-11-20,Peru,Bolivia,cached_from_soccerbase_match_stats
870729,2022-11-20,Israel,Cyprus,cached_from_soccerbase_match_stats
870742,2022-11-20,Slovakia,Chile,cached_from_soccerbase_match_stats
870749,2022-11-20,Colombia,Paraguay,cached_from_soccerbase_match_stats
871204,2022-11-20,South Africa,Angola,cached_from_soccerbase_match_stats
871271,2022-11-20,Oman,Belarus,cached_from_soccerbase_match_stats
871297,2022-11-20,Uzbekistan,Russia,cached_from_soccerbase_match_stats
871325,2022-11-20,Syria,Venezuela,cached_from_soccerbase_match_stats
878496,2022-11-20,St Lucia,San Marino,cached_from_soccerbase_match_stats
849164,2022-11-21,Senegal,Netherlands,cached_from_soccerbase_match_stats
849165,2022-11-21,England,Iran,cached_from_soccerbase_match_stats
849166,2022-11-21,USA,Wales,cached_from_soccerbase_match_stats
849167,2022-11-22,Argentina,Saudi Arabia,cached_from_soccerbase_match_stats
849168,2022-11-22,Mexico,Poland,cached_from_soccerbase_match_stats
849169,2022-11-22,France,Australia,cached_from_soccerbase_match_stats
849170,2022-11-22,Denmark,Tunisia,cached_from_soccerbase_match_stats
849171,2022-11-23,Spain,Costa Rica,cached_from_soccerbase_match_stats
849172,2022-11-23,Germany,Japan,cached_from_soccerbase_match_stats
849173,2022-11-23,Belgium,Canada,cached_from_soccerbase_match_stats
849174,2022-11-23,Morocco,Croatia,cached_from_soccerbase_match_stats
851149,2022-11-24,Brazil,Serbia,cached_from_soccerbase_match_stats
851151,2022-11-24,Uruguay,South Korea,cached_from_soccerbase_match_stats
851153,2022-11-24,Switzerland,Cameroon,cached_from_soccerbase_match_stats
851156,2022-11-24,Portugal,Ghana,cached_from_soccerbase_match_stats
849175,2022-11-25,Netherlands,Ecuador,cached_from_soccerbase_match_stats
849176,2022-11-25,England,USA,cached_from_soccerbase_match_stats
849177,2022-11-25,Wales,Iran,cached_from_soccerbase_match_stats
851145,2022-11-25,Qatar,Senegal,cached_from_soccerbase_match_stats
849178,2022-11-26,Argentina,Mexico,cached_from_soccerbase_match_stats
849179,2022-11-26,Poland,Saudi Arabia,cached_from_soccerbase_match_stats
849180,2022-11-26,France,Denmark,cached_from_soccerbase_match_stats
849181,2022-11-26,Tunisia,Australia,cached_from_soccerbase_match_stats
849182,2022-11-27,Spain,Germany,cached_from_soccerbase_match_stats
849183,2022-11-27,Japan,Costa Rica,cached_from_soccerbase_match_stats
849184,2022-11-27,Belgium,Morocco,cached_from_soccerbase_match_stats
849185,2022-11-27,Croatia,Canada,cached_from_soccerbase_match_stats
851147,2022-11-28,Portugal,Uruguay,cached_from_soccerbase_match_stats
851148,2022-11-28,Brazil,Switzerland,cached_from_soccerbase_match_stats
851154,2022-11-28,Cameroon,Serbia,cached_from_soccerbase_match_stats
851157,2022-11-28,South Korea,Ghana,cached_from_soccerbase_match_stats
849186,2022-11-29,Ecuador,Senegal,cached_from_soccerbase_match_stats
849187,2022-11-29,Wales,England,cached_from_soccerbase_match_stats
849188,2022-11-29,Iran,USA,cached_from_soccerbase_match_stats
851146,2022-11-29,Netherlands,Qatar,cached_from_soccerbase_match_stats
849189,2022-11-30,Poland,Argentina,cached_from_soccerbase_match_stats
849190,2022-11-30,Saudi Arabia,Mexico,cached_from_soccerbase_match_stats
849191,2022-11-30,Tunisia,France,cached_from_soccerbase_match_stats
849192,2022-11-30,Australia,Denmark,cached_from_soccerbase_match_stats
849193,2022-12-01,Japan,Spain,cached_from_soccerbase_match_stats
849194,2022-12-01,Costa Rica,Germany,cached_from_soccerbase_match_stats
849195,2022-12-01,Croatia,Belgium,cached_from_soccerbase_match_stats
849196,2022-12-01,Canada,Morocco,cached_from_soccerbase_match_stats
851150,2022-12-02,Serbia,Switzerland,cached_from_soccerbase_match_stats
851152,2022-12-02,South Korea,Portugal,cached_from_soccerbase_match_stats
851155,2022-12-02,Cameroon,Brazil,cached_from_soccerbase_match_stats
851158,2022-12-02,Ghana,Uruguay,cached_from_soccerbase_match_stats
849197,2022-12-03,Netherlands,USA,cached_from_soccerbase_match_stats
849198,2022-12-03,Argentina,Australia,cached_from_soccerbase_match_stats
849199,2022-12-04,England,Senegal,cached_from_soccerbase_match_stats
849200,2022-12-04,France,Poland,cached_from_soccerbase_match_stats
849201,2022-12-05,Japan,Croatia,cached_from_soccerbase_match_stats
849202,2022-12-05,Brazil,South Korea,cached_from_soccerbase_match_stats
849203,2022-12-06,Morocco,Spain,cached_from_soccerbase_match_stats
849204,2022-12-06,Portugal,Switzerland,cached_from_soccerbase_match_stats
871577,2022-12-09,Netherlands,Argentina,cached_from_soccerbase_match_stats
871595,2022-12-09,Croatia,Brazil,cached_from_soccerbase_match_stats
871578,2022-12-10,England,France,cached_from_soccerbase_match_stats
871596,2022-12-10,Morocco,Portugal,cached_from_soccerbase_match_stats
871306,2022-12-11,Thailand,Myanmar,cached_from_soccerbase_match_stats
849208,2022-12-13,Argentina,Croatia,cached_from_soccerbase_match_stats
849209,2022-12-14,France,Morocco,cached_from_soccerbase_match_stats
871307,2022-12-14,Thailand,Chinese Taipei,cached_from_soccerbase_match_stats
849210,2022-12-17,Croatia,Morocco,cached_from_soccerbase_match_stats
849211,2022-12-18,Argentina,France,cached_from_soccerbase_match_stats
878532,2022-12-23,Oman,Syria,cached_from_soccerbase_match_stats
878531,2022-12-30,Syria,Oman,cached_from_soccerbase_match_stats
878538,2022-12-30,Iraq,Kuwait,cached_from_soccerbase_match_stats
870451,2023-03-23,Italy,England,cached_from_soccerbase_match_stats
870452,2023-03-23,N Macedonia,Malta,cached_from_soccerbase_match_stats
870511,2023-03-23,Bosnia-Hz.,Iceland,cached_from_soccerbase_match_stats
870512,2023-03-23,Denmark,Finland,cached_from_soccerbase_match_stats
870513,2023-03-23,Kazakhstan,Slovenia,cached_from_soccerbase_match_stats
870514,2023-03-23,Portugal,Liechtenstein,cached_from_soccerbase_match_stats
870515,2023-03-23,San Marino,N Ireland,cached_from_soccerbase_match_stats
870516,2023-03-23,Slovakia,Luxembourg,cached_from_soccerbase_match_stats
870517,2023-03-24,Austria,Azerbaijan,cached_from_soccerbase_match_stats
870518,2023-03-24,Bulgaria,Montenegro,cached_from_soccerbase_match_stats
870519,2023-03-24,Czech Rep,Poland,cached_from_soccerbase_match_stats
870520,2023-03-24,France,Netherlands,cached_from_soccerbase_match_stats
870521,2023-03-24,Gibraltar,Greece,cached_from_soccerbase_match_stats
870522,2023-03-24,Moldova,Faroe Islands,cached_from_soccerbase_match_stats
870523,2023-03-24,Serbia,Lithuania,cached_from_soccerbase_match_stats
870524,2023-03-24,Sweden,Belgium,cached_from_soccerbase_match_stats
870525,2023-03-25,Andorra,Romania,cached_from_soccerbase_match_stats
870526,2023-03-25,Armenia,Turkey,cached_from_soccerbase_match_stats
870527,2023-03-25,Belarus,Switzerland,cached_from_soccerbase_match_stats
870528,2023-03-25,Croatia,Wales,cached_from_soccerbase_match_stats
870529,2023-03-25,Israel,Kosovo,cached_from_soccerbase_match_stats
870530,2023-03-25,Scotland,Cyprus,cached_from_soccerbase_match_stats
870531,2023-03-25,Spain,Norway,cached_from_soccerbase_match_stats
870453,2023-03-26,England,Ukraine,cached_from_soccerbase_match_stats
870454,2023-03-26,Malta,Italy,cached_from_soccerbase_match_stats
870532,2023-03-26,Kazakhstan,Denmark,cached_from_soccerbase_match_stats
870533,2023-03-26,Liechtenstein,Iceland,cached_from_soccerbase_match_stats
870534,2023-03-26,Luxembourg,Portugal,cached_from_soccerbase_match_stats
