source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,team,opponent,is_home,player_id,player_name,squad_status,is_starter,is_sub_used,is_unused_sub,sub_on_minute,sub_off_minute,soccerbase_position,shirt_number,referee,card_summary,kaggle_match_quality,kaggle_rating_snapshot_note,source_url,tournament_url,kaggle_player_id,kaggle_version,kaggle_name,kaggle_full_name,kaggle_description,kaggle_image,kaggle_height_cm,kaggle_weight_kg,kaggle_dob,kaggle_positions,kaggle_overall_rating,kaggle_potential,kaggle_value,kaggle_wage,kaggle_preferred_foot,kaggle_weak_foot,kaggle_skill_moves,kaggle_international_reputation,kaggle_work_rate,kaggle_body_type,kaggle_real_face,kaggle_release_clause,kaggle_specialities,kaggle_club_id,kaggle_club_name,kaggle_club_league_id,kaggle_club_league_name,kaggle_club_logo,kaggle_club_rating,kaggle_club_position,kaggle_club_kit_number,kaggle_club_joined,kaggle_club_contract_valid_until,kaggle_country_id,kaggle_country_name,kaggle_country_league_id,kaggle_country_league_name,kaggle_country_flag,kaggle_country_rating,kaggle_country_position,kaggle_country_kit_number,kaggle_crossing,kaggle_finishing,kaggle_heading_accuracy,kaggle_short_passing,kaggle_volleys,kaggle_dribbling,kaggle_curve,kaggle_fk_accuracy,kaggle_long_passing,kaggle_ball_control,kaggle_acceleration,kaggle_sprint_speed,kaggle_agility,kaggle_reactions,kaggle_balance,kaggle_shot_power,kaggle_jumping,kaggle_stamina,kaggle_strength,kaggle_long_shots,kaggle_aggression,kaggle_interceptions,kaggle_positioning,kaggle_vision,kaggle_penalties,kaggle_composure,kaggle_defensive_awareness,kaggle_standing_tackle,kaggle_sliding_tackle,kaggle_gk_diving,kaggle_gk_handling,kaggle_gk_kicking,kaggle_gk_positioning,kaggle_gk_reflexes,kaggle_play_styles
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,56905,L Henriquez,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,59760,H Cummings,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,54865,A Quintero,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,59726,G Gomez,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,59754,A Godoy,starter,1,0,0,,,,,Henry Bejerano,yellow,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,82700,M Camargo,sub_used,0,1,0,84,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,84701,V Pimentel,starter,1,0,0,,84,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,82696,A Arroyo,sub_used,0,1,0,67,,,,Henry Bejerano,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,231697,2025-06-03,Anderson Arroyo Córdoba -, Anderson Arroyo Córdoba,"Anderson Arroyo (Anderson Arroyo Córdoba, born 27 September 1999) is a Colombian footballer who plays as a right back for Spanish club Burgos CF. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/231/697/25_120.png,176,71,1999-09-27,"RB,CB",70,75,€2.2M,€6K,Right,4 ,2,1 ,,Lean (170-185),No,€3.7M,,10846.0,Burgos CF,54.0,La Liga 2,https://cdn.sofifa.net/meta/team/8366/30.png,69.0,RB,4.0,2024-07-10,2027,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,31212,L Tejada,starter,1,0,0,,67,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,54732,B Perez,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,82695,A Patrick,unused_sub,0,0,1,,,,,Henry Bejerano,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,230475,2025-06-03,Adilson Edrada -, Adilson Patrick Edrada Pereira,"Adilson Edrada (born 29 February 1996) is a Brazilian footballer who plays as a central attacking midfielder for Brazilian club Bahia. In the game FC 25, his overall rating is 76.",https://cdn.sofifa.net/players/230/475/25_120.png,176,72,1996-02-29,CAM,76,76,€7.5M,€16K,Right,3 ,3,1 ,,Lean (170-185),No,€14.3M,Dribbler,1598.0,Bahia,7.0,Série A,https://cdn.sofifa.net/meta/team/692/30.png,72.0,CAM,10.0,2024-06-27,2027,,,,,,,,,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,82701,A Stephens,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,82704,D Pinzon,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,67347,R Blackburn,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,59750,G Torres,unused_sub,0,0,1,,,,,Henry Bejerano,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,255878,2025-06-03,Gastón Nicolás Martirena Torres -, Gastón Nicolás Martirena Torres,"Gastón Martirena (Gastón Nicolás Martirena Torres, born 5 February 2000) is a Uruguayan footballer who plays as a right back for Argentine club Racing Club. In the game FC 25, his overall rating is 73.",https://cdn.sofifa.net/players/255/878/25_120.png,174,65,2000-02-05,"RB,RM",73,77,€4.1M,€13K,Right,2 ,3,1 ,,Normal (170-185),No,€6.5M,,101085.0,Racing Club,353.0,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/3608/30.png,74.0,RM,15.0,2023-08-01,2027,,,,,,,,,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,59757,E Davis,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,82618,J Calderon,unused_sub,0,0,1,,,,,Henry Bejerano,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,264163,2025-06-03,Calderón -, José Manuel Calderón Portillo,"Calderón (born 7 January 2000) is a Spanish footballer who plays as a left back for Spanish club Córdoba CF. In the game FC 25, his overall rating is 64.",https://cdn.sofifa.net/players/264/163/25_120.png,170,60,2000-01-07,LB,64,68,€775K,€6K,Left,3 ,3,1 ,,Lean (170-),No,€1.3M,,1867.0,Córdoba CF,54.0,La Liga 2,https://cdn.sofifa.net/meta/team/931/30.png,67.0,SUB,3.0,2022-07-01,2026,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,82621,R Nurse,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Panama,Haiti,1,58600,L Mejia,unused_sub,0,0,1,,,,,Henry Bejerano,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,202089,2025-06-03,Luis Ricardo Mejía Cajar -, Luis Ricardo Mejía Cajar,"Luis Mejía (Luis Ricardo Mejía Cajar, born 16 March 1991) is a Panamanian footballer who plays as a goalkeeper for Uruguayan club Club Nacional de Football. In the game FC 25, his overall rating is 72.",https://cdn.sofifa.net/players/202/089/25_120.png,193,81,1991-03-16,GK,72,72,€750K,€14K,Left,1 ,1,1 ,,Lean (185+),No,€1.7M,,111325.0,Club Nacional de Football,338.0,Primera División,https://cdn.sofifa.net/meta/team/828/30.png,71.0,GK,12.0,2024-01-18,2026,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,68966,J Placide,starter,1,0,0,,,,,Henry Bejerano,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,178363,2025-06-03,Johny Placide -, Johny Placide,"Johny Placide (born 29 January 1988) is a Haitian footballer who plays as a goalkeeper for French club Sporting Club Bastia. In the game FC 25, his overall rating is 69.",https://cdn.sofifa.net/players/178/363/25_120.png,181,84,1988-01-29,GK,69,69,€150K,€2K,Right,2 ,1,1 ,,Stocky (170-185),No,€263K,,58.0,Sporting Club Bastia,17.0,Ligue 2,https://cdn.sofifa.net/meta/team/430/30.png,66.0,GK,30.0,2021-06-09,2025,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,29253,K Jaggy,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,63954,J Pierre,starter,1,0,0,,,,,Henry Bejerano,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,197756,2025-06-03,Jordan Pierre Ayew -, Jordan Pierre Ayew,"Jordan Ayew (Jordan Pierre Ayew, born 11 September 1991) is a Ghanaian footballer who plays as a right midfield for British club Leicester City, and the Ghana national team. In the game FC 25, his overall rating is 74.",https://cdn.sofifa.net/players/197/756/25_120.png,182,81,1991-09-11,"RM,LM",74,74,€3.3M,€45K,Right,3 ,4,1 ,,Normal (170-185),Yes,€6.3M,,95.0,Leicester City,13.0,Premier League,https://cdn.sofifa.net/meta/team/42/30.png,75.0,RM,18.0,2024-08-23,2026,111462.0,Ghana,78,Friendly International,https://cdn.sofifa.net/meta/team/18553/30.png,76.0,LM,9.0,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,49598,R Goreux,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,70491,M Jerome,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,70497,J Alexandre,starter,1,0,0,,,,,Henry Bejerano,yellow,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,70334,2025-06-03,Jeremía Alexandre Recoba Perrone -, Jeremía Alexandre Recoba Perrone,"Jeremía Recoba (Jeremía Alexandre Recoba Perrone, born 8 October 2003) is a Uruguayan footballer who plays as a central attacking midfielder for Uruguayan club Club Nacional de Football. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/070/334/25_120.png,177,75,2003-10-08,"CAM,LW,LM",70,80,€3.5M,€15K,Right,3 ,3,1 ,,Stocky (170-185),No,€8.4M,,111325.0,Club Nacional de Football,338.0,Primera División,https://cdn.sofifa.net/meta/team/828/30.png,71.0,LM,18.0,2022-01-01,2025,,,,,,,,,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,65876,J Louis,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,53865,J Maurice,sub_used,0,1,0,71,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,82325,J Marcelin,starter,1,0,0,,71,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,70322,W Guerrier,starter,1,0,0,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,64236,P Millien,sub_used,0,1,0,71,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,62447,J Alcenat,starter,1,0,0,,71,,,Henry Bejerano,yellow,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,82556,D Nazon,sub_used,0,1,0,80,,,,Henry Bejerano,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,227573,2025-06-03,Duckens Moses Nazon -, Duckens Moses Nazon,"Duckens Nazon (Duckens Moses Nazon, born 7 April 1994) is a Haitian footballer who plays as a striker for Turkish club Kayserispor. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/227/573/25_120.png,181,79,1994-04-07,ST,67,67,€1M,€12K,Right,3 ,3,1 ,,Stocky (170-185),No,€2M,,101020.0,Kayserispor,68.0,Süper Lig,https://cdn.sofifa.net/meta/team/643/30.png,67.0,ST,9.0,2024-02-09,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,70498,K Belfort,starter,1,0,0,,80,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,84725,Andrew Jean-Baptiste,unused_sub,0,0,1,,,,,Henry Bejerano,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,264418,2025-06-03,Jean-Baptiste Gorby -, Jean-Baptiste Gorby,"Jean Baptiste Gorby (Jean-Baptiste Gorby, born 25 July 2002) is a French footballer who plays as a central defensive midfielder for Portuguese club Sporting Clube de Braga. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/264/418/25_120.png,181,66,2002-07-25,"CDM,CM",70,81,€3.4M,€8K,Right,3 ,2,1 ,,Lean (170-185),No,€7.8M,,1896.0,Sporting Clube de Braga,308.0,Primeira Liga,https://cdn.sofifa.net/meta/team/884/30.png,74.0,SUB,29.0,2020-07-01,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,40225,F Bertin,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,70488,J Aveska,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,70490,B Jean Jacques,unused_sub,0,0,1,,,,,Henry Bejerano,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,268805,2025-06-03,Danley Jean Jacques -, Danley Jean Jacques,"Danley Jean Jacques (born 20 May 2000) is a Haitian footballer who plays as a central defensive midfielder for American club Philadelphia Union. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/268/805/25_120.png,182,72,2000-05-20,"CDM,CM",70,77,€3M,€6K,Left,3 ,2,1 ,,Normal (170-185),No,€5M,,112134.0,Philadelphia Union,39.0,Major League Soccer,https://cdn.sofifa.net/meta/team/275/30.png,68.0,RCM,21.0,2024-08-08,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,61817,K Lafrance,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,707050,2015-07-08,CONCACAF Gold Cup,2015,Group Stages,Group A Matches and results,Panama,Haiti,Haiti,Panama,0,71809,S Mustivar,unused_sub,0,0,1,,,,,Henry Bejerano,,,,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434&tab=tab-1782,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
